LocomotionID,PrimateID,LMTypeCd,Checked,PctOfTime,CitationID,Comment,OrigIDPhysical,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
4315,1247,CLIM,-1,,27299,,,12/28/2017,,,,
4316,1247,LEAP,-1,,27299,,,12/28/2017,,,,
4317,1247,QUAD,-1,,27299,,,12/28/2017,,,,
4318,1386,QUAD,-1,,28837,,,12/28/2017,,,,
4319,1249,CLIM,-1,,29941,,,12/28/2017,,,,
4320,1249,LEAP,-1,,29941,,,12/28/2017,,,,
4321,1249,QUAD,-1,,29941,,,12/28/2017,,,,
4322,1250,CLIM,-1,,30312,,,12/28/2017,,,,
4323,1250,LEAP,-1,,30312,,,12/28/2017,,,,
4324,1250,QUAD,-1,,30312,,,12/28/2017,,,,
4325,1250,SUSP,-1,,30312,,,12/28/2017,,,,
4326,1306,CLIM,-1,,25814,,,1/8/2018,,,,
4327,1306,LEAP,-1,,25814,,,1/8/2018,,,,
4328,1306,QUAD,-1,,25814,,,1/8/2018,,,,
4329,1252,CLIM,-1,,29948,,,1/8/2018,,,,
4330,1252,LEAP,-1,,29948,,,1/8/2018,,,,
4331,1252,QUAD,-1,,29948,,,1/8/2018,,,,
4332,1395,CLIM,-1,,29952,,,1/8/2018,,,,
4333,1395,LEAP,-1,,29952,,,1/8/2018,,,,
4334,1253,CLIM,-1,,29954,,,1/8/2018,,,,
4335,1253,LEAP,-1,,29954,,,1/8/2018,,,,
4336,1253,QUAD,-1,,29954,,,1/8/2018,,,,
4337,1254,CLIM,-1,,28858,,,1/24/2018,,,,
4338,1254,LEAP,-1,,28858,,,1/24/2018,,,,
4339,1254,QUAD,-1,,28858,,,1/24/2018,,,,
4340,1300,CLIM,-1,,28942,,,1/24/2018,,,,
4341,1300,LEAP,-1,,28942,,,1/24/2018,,,,
4342,1300,QUAD,-1,,28942,,,1/24/2018,,,,
4343,1330,CLIM,-1,,30365,,,1/31/2018,,1/31/2018,,
4344,1330,LEAP,-1,,30365,,,1/31/2018,,1/31/2018,,
4345,1330,QUAD,-1,,30365,,,1/31/2018,2/3/2018,1/31/2018,,
4346,1250,BRAC,0,,,never,0,,,3/28/2018,,
4347,1250,CLIM,-1,,30412,often,0,,,3/28/2018,,
4348,1250,LEAP,-1,,30413,occasional,0,,,3/28/2018,,
4349,1250,QUAD,-1,,30414,main pattern,0,,,3/28/2018,,
4350,1250,SUSP,-1,,30415,rarely,0,,,3/28/2018,,
4351,1250,VERT,0,,,never,0,,,3/28/2018,,
4352,1389,CLIM,-1,,29968,,,2/6/2018,,,,
4353,1389,LEAP,-1,,30516,,,2/6/2018,,,,
4354,1389,QUAD,-1,,30516,,,2/6/2018,,,,
4355,1294,CLIM,-1,,30519,,,2/8/2018,,,,
4356,1294,LEAP,-1,,30519,,,2/8/2018,,,,
4357,1294,QUAD,-1,,30519,,,2/8/2018,,,,
4358,1388,CLIM,-1,,30521,,,2/8/2018,,,,
3035,1100,QUAD,-1,,,,6391,,,,,
3036,1101,BIPE,-1,,20839,,6383,,,5/31/2009,,
3037,1101,BRAC,-1,,20839,,6383,,,5/31/2009,,
3038,1101,CLIM,-1,,20839,,6383,,,5/31/2009,,
3039,1101,LEAP,-1,,20839,,6383,,,5/31/2009,,
3040,1101,SUSP,-1,,20839,,6383,,,5/31/2009,,
3041,1101,VERT,-1,,,,6383,,,5/31/2009,,
3042,1102,CLIM,-1,,,,6395,,,,,
3043,1102,LEAP,0,,,,6395,,,,,
3044,1102,QUAD,-1,,,,6395,,,,,
3045,1102,CLIM,-1,,,,6396,,,,,
3046,1102,LEAP,-1,,,,6396,,,,,
3047,1102,QUAD,-1,,,,6396,,,,,
3048,1103,BRAC,-1,,20869,restricted to two and a half arm spans.,6399,,,,,
3049,1103,CLIM,-1,,,,6399,,,,,
3050,1103,LEAP,-1,,20869,,6399,,,,,
3051,1103,QUAD,-1,,20869,,6399,,,,,
3052,1104,CLIM,-1,,30765,,6404,,1/19/2019,,,
3053,1104,LEAP,-1,,30765,,6404,,1/19/2019,,,
3054,1104,QUAD,-1,,30765,,6404,,1/19/2019,,,
3055,1105,CLIM,-1,,20921,,6416,,,,,
3056,1105,LEAP,-1,,20921,,6416,,,,,
3057,1105,QUAD,-1,,20921,,6416,,,,,
3058,1105,VERT,-1,,20921,,6416,,,,,
3059,1106,CLIM,-1,9.2,,,6420,,,5/29/2009,,
3060,1106,LEAP,-1,40.2,,,6420,,,5/29/2009,,
3061,1106,QUAD,-1,50.6,,,6420,,,5/29/2009,,
3062,1107,LEAP,-1,,,,6408,,,,,
3063,1107,QUAD,-1,,,,6408,,,,,
3064,1108,QUAD,-1,,,,6353,,,6/17/2009,,
3065,1110,CLIM,-1,35,20978,,9901,,,,,
3066,1110,LEAP,-1,16,20978,,9901,,,,,
3067,1110,QUAD,-1,47,20978,,9901,,,,,
3068,693,LEAP,-1,,21047,"Leaps have been observed between 2-3 meters long and they do it while their are moving looking for food, or when they have their regular movement through the canopy in zones of high deforestation where the canopy is bad connected.",,4/6/2009,5/25/2009,4/6/2009,,
3069,713,VERT,-1,,13724,,,4/18/2009,,4/18/2009,,
3070,615,LEAP,0,0.6,21123,,,4/24/2009,,4/24/2009,,
3071,125,QUAD,-1,10.8,2583,,,4/24/2009,6/2/2009,4/24/2009,,
3072,334,BIPE,-1,,6055,Patas monkeys do not move bipedally but can stand bipedally to scan the environment.,,4/30/2009,,4/30/2009,,
3073,216,BIPE,-1,,3906,While using the ground crested capuchin monkeys can assume the bipedal posture to locate possible predators or food resources ,,5/3/2009,,5/3/2009,,
3074,73,CLIM,-1,,1400,,,5/6/2009,7/1/2009,5/6/2009,,
3075,73,SUSP,-1,,1400,,,5/6/2009,7/1/2009,3/3/2012,,
3076,748,QUAD,-1,,21175,,,5/9/2009,,5/9/2009,,
3077,912,QUAD,0,,19475,,,5/10/2009,,5/10/2009,,
3078,912,BRAC,0,,19475,,,5/10/2009,,5/10/2009,,
3079,912,SUSP,0,,19475,,,5/10/2009,,5/10/2009,,
3080,912,CLIM,-1,,19475,,,5/10/2009,,5/10/2009,,
3081,1053,CLIM,-1,,20509,Slow climbing,,5/11/2009,,6/4/2009,,
3084,1053,CLIM,-1,,20509,Slow climbing,,5/11/2009,,6/4/2009,,
3085,699,BIPE,-1,,13599,rarely,,5/14/2009,7/1/2009,5/14/2009,,
3086,699,CLIM,-1,,13599,adept at climbing vertical rock faces,,5/14/2009,7/1/2009,5/14/2009,,
3087,8,QUAD,-1,,83,,,5/14/2009,,5/14/2009,,
3088,8,LEAP,-1,,83,,,5/14/2009,,5/14/2009,,
3089,926,CLIM,-1,,21280,,,5/22/2009,12/29/2014,5/22/2009,,
3090,926,LEAP,-1,,21280,,,5/22/2009,,5/22/2009,,
3091,926,QUAD,-1,,21280,,,5/22/2009,,5/22/2009,,
3092,926,SUSP,-1,,21280,,,5/22/2009,,5/22/2009,,
3093,593,BRAC,-1,,21302,Semi-brachiation,,5/23/2009,,1/27/2014,,
3094,593,CLIM,-1,,21302,,,5/23/2009,,1/27/2014,,
3095,593,LEAP,-1,,21302,,,5/23/2009,,1/27/2014,,
3096,593,QUAD,-1,,21302,,,5/23/2009,,1/27/2014,,
3097,593,SUSP,-1,,21302,,,5/23/2009,,1/27/2014,,
3098,153,LEAP,-1,,3113,,,5/25/2009,,5/25/2009,,
3099,916,CLIM,-1,1.2,21332,4.9% of locomotion budget,,5/25/2009,,2/4/2011,,
3100,916,LEAP,-1,0.3,21332,1.2% of locomotion budget,,5/25/2009,,5/25/2009,,
3101,207,BIPE,-1,,21498,,,5/25/2009,5/30/2009,5/25/2009,,
3102,444,QUAD,0,,8193,most of the time,,5/28/2009,,,,
3104,916,BIPE,-1,,21437,Bipedal to scan their surroundings.,,5/29/2009,2/4/2011,2/4/2011,,
3105,914,BIPE,-1,,21470,E. p. baumstarki stand bipedal to scan their surroundings,,5/30/2009,2/3/2011,6/4/2009,,
3106,914,CLIM,-1,,21470,,,5/30/2009,,5/30/2009,,
3107,914,LEAP,-1,,21470,,,5/30/2009,,5/30/2009,,
3108,914,QUAD,-1,,21470,,,5/30/2009,,5/30/2009,,
3109,207,SUSP,-1,,21498,,,5/30/2009,5/30/2009,5/30/2009,,
3110,945,BIPE,-1,,19909,,,5/30/2009,,5/30/2009,,
3111,945,SUSP,-1,,19909,,,5/30/2009,,5/30/2009,,
3112,208,BIPE,-1,,3835,,,5/30/2009,,5/30/2009,,
3113,208,SUSP,-1,,3835,,,5/30/2009,,5/30/2009,,
3114,210,BIPE,-1,,21530,,,5/30/2009,,5/30/2009,,
3115,210,SUSP,-1,,21530,,,5/30/2009,,5/30/2009,,
3116,210,CLIM,-1,,21530,,,5/30/2009,,5/30/2009,,
3117,443,CLIM,-1,,8174,,,5/31/2009,,5/31/2009,,
3118,443,CLIM,-1,,8179,,,5/31/2009,,5/31/2009,,
3119,443,QUAD,-1,,8174,,,5/31/2009,,5/31/2009,,
3120,443,QUAD,-1,,8179,,,5/31/2009,,5/31/2009,,
3121,685,QUAD,-1,62.4,21569,,,5/31/2009,,5/31/2009,,
3122,685,LEAP,-1,23.9,21569,,,5/31/2009,,5/31/2009,,
3123,309,LEAP,-1,,21578,,,5/31/2009,,5/31/2009,,
3124,309,VERT,-1,,21578,,,5/31/2009,,5/31/2009,,
3125,309,BRAC,-1,,21578,,,5/31/2009,,5/31/2009,,
3126,55,BIPE,-1,,1196,Rare (on ground or along branches),,5/31/2009,,5/31/2009,,
3127,457,BIPE,-1,,21601,rare,,6/1/2009,6/1/2009,6/1/2009,,
3128,457,LEAP,-1,,21601,rare,,6/1/2009,6/1/2009,6/1/2009,,
3129,457,SUSP,-1,,21601,rare,,6/1/2009,6/1/2009,6/1/2009,,
3130,812,BIPE,-1,,21598,rare,,6/1/2009,,6/1/2009,,
3131,812,LEAP,-1,,21598,rare,,6/1/2009,,6/1/2009,,
3132,812,SUSP,-1,,21598,rare,,6/1/2009,,6/1/2009,,
3133,1020,LEAP,-1,,20415,,,6/1/2009,,6/1/2009,,
3134,1020,CLIM,-1,,20415,,,6/1/2009,,6/1/2009,,
3135,1020,QUAD,-1,,20415,,,6/1/2009,,6/1/2009,,
3136,295,SUSP,-1,,21696,"This positional behavior was used 1-1.5% during locomotion in both dry and wet seasons, 0.5% during feeding behavioral in wet season and 2.2% along the dry season.",,6/4/2009,6/5/2009,6/4/2009,,
3137,1079,QUAD,-1,,21707,,,6/4/2009,,,,
3138,723,QUAD,-1,,21723,,,6/5/2009,,,,
3139,295,LEAP,-1,,21696,"Youlatos (1998) considered the mode of locomotion Air as dropping and leaping crossing gaps among supports of the trees, with a airborne phase. In this case, howlers spent 1.9% (wet season) and 4.1% (dry season) with Air locomotional behavior.",,6/5/2009,,6/5/2009,,
3140,304,BRAC,0,,5520,"Sometimes referred to as semi-brachiation, as the tail is used in addition to the arms.",,6/6/2009,,6/6/2009,,
3141,463,CLIM,-1,,9006,,,6/6/2009,,6/6/2009,,
3142,463,CLIM,-1,,21759,,,6/6/2009,,6/6/2009,,
3143,463,VERT,-1,,21759,,,6/6/2009,,6/6/2009,,
3144,942,QUAD,-1,,21803,,,6/10/2009,7/7/2009,7/7/2009,,
3145,141,CLIM,-1,,2862,,,6/13/2009,,6/13/2009,,
3146,141,LEAP,-1,,2862,,,6/13/2009,,6/13/2009,,
3147,141,QUAD,-1,,2862,,,6/13/2009,,6/13/2009,,
3148,141,VERT,-1,,2862,,,6/13/2009,,6/13/2009,,
3149,1051,BIPE,-1,,21905,At Tham Pla Temple. ,,6/14/2009,,6/14/2009,,
3150,1051,CLIM,-1,,21905,At Tham Pla Temple.,,6/14/2009,,6/14/2009,,
3151,1051,LEAP,-1,,21905,At Tham Pla Temple. ,,6/14/2009,,6/14/2009,,
3152,915,SUSP,-1,,19518,"Occasionnaly, when young play ""King of the mountain""",,6/18/2009,2/3/2011,2/3/2011,,
3153,1113,CLIM,-1,,22019,,,6/21/2009,,6/23/2009,,
3154,1113,QUAD,-1,,22019,,,6/21/2009,,6/23/2009,,
3155,56,BIPE,0,,1212,,,6/24/2009,,6/24/2009,,
3156,61,VERT,-1,,1344,,,6/24/2009,6/24/2009,6/24/2009,,
3157,969,QUAD,-1,,22064,Only seen in infants,,6/25/2009,,6/25/2009,,
3158,1091,QUAD,0,46.8,22131,quadrupedal walk + quadrupedal run,,7/2/2009,7/2/2009,7/2/2009,,
3159,1091,SUSP,-1,0.4,22131,,,7/2/2009,,7/2/2009,,
3160,1091,CLIM,-1,22.9,22131,vertical climb and clamber,,7/2/2009,,7/2/2009,,
3161,155,LEAP,-1,,3118,,,7/3/2009,7/3/2009,,,
3162,155,CLIM,-1,,3118,,,7/3/2009,,,,
3163,676,QUAD,-1,,13299,,,7/3/2009,,,,
3164,105,CLIM,0,,2191,,,7/5/2009,,,,
3165,105,LEAP,0,,2191,,,7/5/2009,,,,
3166,105,VERT,0,,2191,,,7/5/2009,,,,
3167,95,VERT,0,,1973,,,7/7/2009,,,,
3168,792,QUAD,-1,,22251,,,7/10/2009,,,,
3264,1110,CLIM,-1,35,22767,,,,,7/4/2009,,
3265,1110,LEAP,-1,16,22767,,,,,7/4/2009,,
3266,1110,QUAD,-1,47,22767,,,,,7/4/2009,,
3267,1110,CLIM,-1,,,,,,,,,
3268,1110,LEAP,-1,,,,,,,,,
3269,1110,QUAD,-1,,,,,,,,,
3270,1115,CLIM,-1,,22805,,,,,6/13/2009,,
3271,1115,LEAP,-1,,22805,,,,,6/13/2009,,
3272,1115,QUAD,-1,,22805,,,,,6/13/2009,,
3273,1115,SUSP,-1,,22805,,,,,6/13/2009,,
3274,1115,CLIM,-1,,22816,,,,,6/13/2009,,
3275,1115,LEAP,-1,,22816,,,,,6/13/2009,,
3276,1115,QUAD,-1,,22816,,,,,6/13/2009,,
3277,1115,SUSP,-1,,22816,,,,,6/13/2009,,
3278,1115,VERT,-1,,22816,,,,,6/13/2009,,
3279,1115,CLIM,-1,,22818,,,,,6/13/2009,,
3280,1115,LEAP,-1,,22818,,,,,6/13/2009,,
3281,1115,QUAD,-1,,22818,,,,,6/13/2009,,
3282,1115,SUSP,-1,,22818,,,,,6/13/2009,,
3283,1115,VERT,-1,,22818,,,,,6/13/2009,,
3284,1073,CLIM,-1,,30747,,,,12/3/2018,10/10/2009,,
3285,1073,LEAP,-1,,30747,,,,12/3/2018,10/10/2009,,
3286,1073,QUAD,-1,,30747,,,,12/3/2018,10/10/2009,,
3287,1074,CLIM,-1,,,,,,,10/12/2009,,
3288,1074,LEAP,-1,,,,,,,10/12/2009,,
3289,1074,QUAD,-1,,,,,,,10/12/2009,,
3290,1121,CLIM,-1,,22902,,,,,6/16/2009,,
3291,1121,LEAP,-1,,22902,,,,,6/16/2009,,
3292,1121,QUAD,-1,,22902,,,,,6/16/2009,,
3293,1121,VERT,-1,,22902,,,,,6/16/2009,,
3294,1121,CLIM,-1,4,,,,,,5/30/2009,,
3295,1121,QUAD,-1,4,,,,,,5/30/2009,,
3296,1121,VERT,-1,,,,,,,5/30/2009,,
3297,1122,CLIM,-1,,,,,,,,,
3298,1122,LEAP,-1,,,,,,,,,
3299,1122,QUAD,-1,,,,,,,,,
3300,1123,QUAD,-1,,26714,,,10/16/2009,1/11/2014,,,
3301,1123,LEAP,-1,,26714,,,10/16/2009,1/11/2014,,,
3302,1123,CLIM,-1,,26714,,,10/16/2009,1/11/2014,,,
3303,1067,CLIM,-1,,23053,,,10/21/2009,,,,
3304,1067,QUAD,-1,,23053,,,10/21/2009,,,,
3305,271,CLIM,0,,23179,,,5/22/2010,,,,
3306,271,LEAP,0,,23179,,,5/22/2010,,,,
3307,271,QUAD,0,,23179,,,5/22/2010,,,,
3308,271,VERT,0,,23179,,,5/22/2010,,,,
3309,1089,CLIM,-1,1,23226,,,,,1/26/2015,,
3310,1089,LEAP,-1,45.6,23226,,,,,1/26/2015,,
3311,1089,QUAD,-1,35.3,23226,,,,,1/26/2015,,
3312,256,BIPE,-1,0.01,23311,,,8/10/2010,,8/10/2010,,
3313,1127,CLIM,-1,,23331,,,11/9/2010,,,,
3314,1127,LEAP,-1,,23331,,,11/9/2010,,,,
3315,1127,QUAD,-1,,23331,,,11/9/2010,,,,
3316,1127,VERT,-1,,23331,,,11/9/2010,,,,
3317,1109,VERT,-1,100,23336,"specifics on locomotion are not available, but they are known to be vertical clingers and leapers, as are all extant indriids",,11/14/2010,,11/14/2010,,
3318,1130,VERT,-1,,23354,,,12/15/2010,,12/15/2010,,
3319,1130,QUAD,-1,,23354,,,12/15/2010,,12/15/2010,,
3320,1130,LEAP,-1,,23354,,,12/15/2010,,12/15/2010,,
3321,1130,CLIM,-1,,23354,,,12/15/2010,,12/15/2010,,
3322,1129,CLIM,-1,,23365,"Gibbon are active during the day, gibbons are very vocal apes. They are known for their ""singing"" which can usually be heard in the early mornings over a long distance. Gibbons have no tail and very long arms and move by swinging on branches. They rarely ",,12/30/2010,12/30/2010,12/30/2010,,
3323,1088,CLIM,-1,7.8,23389,"Dry Season=7.1%, Wet Season=8.5%",,1/30/2011,1/30/2011,,,
3324,1088,LEAP,-1,68,23389,"Dry Season=73.3%, Wet Season=62.7%",,1/30/2011,,,,
3325,1088,QUAD,-1,22.35,23389,"Dry Season=18.9%, Wet Season=25.8%",,1/30/2011,,,,
3326,917,BIPE,-1,,21660,,,2/7/2011,,2/7/2011,,
3327,917,CLIM,-1,,21660,,,2/7/2011,,2/7/2011,,
3328,917,LEAP,-1,,21660,,,2/7/2011,,2/7/2011,,
3329,1135,BIPE,-1,14,23456,"14-30% (unlike in humans, bipedalism in geladas involves shuffling along the ground while in a sitting position; used to cover short distances, primarily while foraging)",,,,,,
3330,1135,CLIM,-1,,23457,occasional,,,,,,
3331,1135,QUAD,-1,,23458,primary form of movement,,,,,,
3332,1135,BIPE,-1,,23486,sometimes primarily while foraging,,,,,,
3333,1135,CLIM,-1,,23486,occasional,,,,,,
3334,1135,QUAD,-1,,23486,primary form of movement,,,,,,
3335,239,VERT,0,,27893,,,4/20/2011,12/29/2014,4/20/2011,,
3336,526,QUAD,-1,,23518,,,6/24/2011,,,,
3337,526,LEAP,0,,23518,,,6/24/2011,,,,
3338,1143,CLIM,-1,,23583,,,9/27/2011,,,,
3339,1143,LEAP,-1,,23583,,,9/27/2011,,,,
3340,1143,QUAD,-1,,23583,,,9/27/2011,9/27/2011,,,
3341,675,VERT,-1,,23600,,,1/9/2012,,,,
3342,104,QUAD,-1,,2171,,,1/16/2012,,,,
3343,849,CLIM,-1,,23790,,,,6/3/2009,6/3/2009,,
3344,849,LEAP,-1,,23790,,,,6/3/2009,6/3/2009,,
3345,849,QUAD,-1,,23790,,,,6/3/2009,6/3/2009,,
3346,1153,VERT,-1,,23765,,,,8/11/2016,6/14/2009,,
3347,32,CLIM,-1,,23901,,,5/31/2012,,1/7/2016,,
3348,32,LEAP,-1,,23901,,,5/31/2012,,1/7/2016,,
3349,32,QUAD,-1,,23901,,,5/31/2012,,1/7/2016,,
3350,32,VERT,-1,,23901,,,5/31/2012,5/31/2012,1/7/2016,,
3351,996,VERT,-1,,23904,,,5/31/2012,,,,
3352,901,VERT,-1,,23912,,,5/31/2012,,,,
3353,901,CLIM,-1,,23912,,,5/31/2012,,,,
3354,901,SUSP,-1,,23912,,,5/31/2012,,,,
3355,953,VERT,-1,,19968,,,6/2/2012,,,,
3356,959,VERT,-1,,23941,,,6/7/2012,,,,
3357,958,VERT,-1,,19987,,,6/7/2012,,,,
3358,960,VERT,-1,,19993,,,6/13/2012,,,,
3359,961,VERT,-1,,23983,,,6/18/2012,,,,
3360,747,QUAD,-1,,14134,,,6/20/2012,,,,
3361,747,CLIM,-1,,14134,,,6/20/2012,,,,
3362,747,LEAP,-1,,14134,,,6/20/2012,,,,
3363,962,QUAD,-1,,19999,,,6/20/2012,,,,
3364,749,QUAD,-1,,14142,,,6/20/2012,,,,
3365,750,QUAD,-1,,24010,,,6/21/2012,,,,
3366,13,QUAD,-1,,216,,,7/28/2012,,,,
3367,14,QUAD,-1,,24025,,,7/29/2012,,,,
3368,1154,QUAD,-1,,24031,,,,,6/13/2009,,
3369,1154,VERT,-1,,24031,,,,,6/13/2009,,
3370,919,CLIM,-1,,24059,"""L. sahamalazensis are not typical vertical clingers and leapers since they
move almost as much by climbing as by jumping.""",,9/17/2012,,10/15/2012,,
3371,134,VERT,-1,,24061,,,9/18/2012,,9/18/2012,,
3372,134,VERT,-1,,2739,,,9/18/2012,,9/18/2012,,
3373,1144,CLIM,-1,,24070,,,9/24/2012,9/24/2012,9/24/2012,,
3374,1144,LEAP,-1,,24070,,,9/24/2012,,,,
3375,1144,QUAD,-1,,24070,,,9/24/2012,,,,
3376,53,CLIM,-1,,24145,,,,,4/16/2009,,
3377,53,QUAD,-1,,24145,"rare, mainly seen on big horizontal branches",,,2/1/2012,4/16/2009,,
3378,53,SUSP,-1,,24145,,,,,4/16/2009,,
3379,53,VERT,-1,,24145,,,,,4/16/2009,,
3380,1166,BIPE,-1,1.4,24198,1.4 female,,,,9/30/2010,,
3381,1166,CLIM,-1,2.7,24198,,,,,9/30/2010,,
3382,1166,QUAD,-1,95.6,24198,,,,,9/30/2010,,
3383,1166,BIPE,0,1.7,24198,1.7 male,,,,9/30/2010,,
3384,1166,CLIM,0,0.7,24198,0.7 male,,,,9/30/2010,,
3385,1166,QUAD,0,97.3,24198,97.3  male,,,,9/30/2010,,
3386,1101,BIPE,-1,1,24288,,,,,,,
3387,1101,BRAC,-1,75,24288,,,,,,,
3388,1101,CLIM,-1,5,24288,,,,,,,
3389,1101,LEAP,-1,5,24285,,,,,,,
3390,1101,SUSP,-1,9,24288,,,,,,,
3391,53,LEAP,-1,,24145,,,11/12/2012,,11/12/2012,,
3392,1169,CLIM,-1,,24312,,,11/18/2012,,,,
3393,1169,QUAD,-1,,24312,,,11/18/2012,,,,
3394,1169,LEAP,-1,,24312,,,11/18/2012,,,,
3395,622,BIPE,0,,24320,Walks bipedally on branches and on the ground,,11/19/2012,,11/19/2012,,
3396,887,CLIM,-1,,24527,,,,,6/13/2009,,
3397,887,LEAP,-1,,24527,,,,,6/13/2009,,
3398,887,QUAD,-1,,24527,,,,,6/13/2009,,
3399,887,SUSP,-1,7.3,24527,Suspensory postures were used 7.3 (±3.1)% of total feeding time in Nosy Mangabe.,,,,6/13/2009,,
3401,887,LEAP,-1,,24577,,,,,6/13/2009,,
3403,887,SUSP,-1,7.4,24578,Bipedal suspensory posture was used for 7.4 % of total feeding time in Betampona.,,,6/13/2009,6/13/2009,,
3405,887,LEAP,-1,,24567,,,,,6/13/2009,,
3406,887,QUAD,-1,7.5,24630,,,12/3/2012,,12/3/2012,,
3407,887,SUSP,-1,8,24630,,,12/3/2012,,12/3/2012,,
3408,1174,CLIM,-1,,,,,,,,,
3409,1174,LEAP,-1,,,,,,,,,
3410,1174,QUAD,-1,,,,,,,,,
3420,1178,BIPE,0,0,,,,,,7/4/2009,,
3421,1178,BRAC,0,0,,,,,,7/4/2009,,
3422,1178,CLIM,-1,,24729,,,,,7/4/2009,,
3423,1178,LEAP,-1,,24729,,,,,7/4/2009,,
3424,1178,QUAD,-1,,24729,,,,,7/4/2009,,
3425,1180,CLIM,-1,13,24792,,,,,6/4/2009,,
3426,1180,LEAP,-1,3,24792,,,,,6/4/2009,,
3427,1180,QUAD,-1,1,24792,,,,,6/4/2009,,
3428,1179,CLIM,-1,,,,,,,,,
3429,1179,LEAP,-1,,,,,,,,,
3430,1179,QUAD,-1,,,,,,,,,
3431,1181,CLIM,-1,,24870,,,,,5/6/2009,,
3432,1181,QUAD,-1,,24870,,,,,5/6/2009,,
3433,1181,SUSP,-1,,24870,,,,,5/6/2009,,
3434,1182,BIPE,0,,24880,,,,,5/6/2009,,
3435,1182,CLIM,-1,,24880,,,,,5/6/2009,,
3436,1182,QUAD,-1,,24880,,,,,5/6/2009,,
3437,1182,SUSP,-1,,24880,,,,,5/6/2009,,
3438,1182,CLIM,-1,16,24911,16-24,,,,,,
3439,1182,LEAP,-1,66.1,24908,,,,,,,
3440,1182,QUAD,-1,,24912,rarely observed in this species; more common in juv,,,,,,
3441,1182,VERT,-1,,24912,,,,,,,
3442,1182,CLIM,0,27.5,24908,,,,,,,
3443,1182,LEAP,0,,24912,,,,,,,
3444,1182,CLIM,0,,24912,,,,,,,
3445,1182,LEAP,0,,24911,,,,,,,
3446,1182,CLIM,-1,18,24903,,,,,,,
3447,1182,LEAP,-1,82,24903,,,,,,,
3448,1182,QUAD,-1,,24911,rarely observed in this species; more common in juv,,,,,,
3449,1182,VERT,-1,,24911,,,,,,,
3450,1182,BIPE,-1,,24913,,,,,,,
3451,1182,BRAC,-1,,24913,,,,,,,
3452,1182,CLIM,-1,,24913,,,,,,,
3453,1182,LEAP,-1,,24913,,,,,,,
3454,1182,QUAD,-1,,24913,,,,,,,
3455,1182,VERT,-1,,24913,,,,,,,
3456,1182,BIPE,0,,24914,,,,,,,
3457,1182,BRAC,0,,24914,,,,,,,
3458,1182,CLIM,0,,24914,,,,,,,
3459,1182,LEAP,0,,24914,,,,,,,
3460,1182,QUAD,0,,24914,,,,,,,
3461,1182,VERT,0,,24914,,,,,,,
3462,1182,BIPE,0,,24888,,,,,,,
3463,1182,BRAC,0,,24888,,,,,,,
3464,1182,CLIM,0,,24888,,,,,,,
3465,1182,LEAP,0,,24888,,,,,,,
3466,1182,QUAD,0,,24888,,,,,,,
3467,1182,VERT,0,,24888,,,,,,,
3468,1182,BIPE,0,,24915,,,,,,,
3469,1182,BRAC,0,,24915,,,,,,,
3470,1182,CLIM,0,,24915,,,,,,,
3471,1182,LEAP,0,,24915,,,,,,,
3472,1182,QUAD,0,,24915,,,,,,,
3473,1182,VERT,0,,24915,,,,,,,
3474,1184,CLIM,-1,31,24938,31%,,,,9/15/2012,,
3475,1184,QUAD,-1,,24938,,,,,,,
3476,1184,VERT,-1,63,24938,63%,,,,9/15/2012,,
3477,1183,CLIM,-1,16,24975,16-24,,,,,,
3478,1183,LEAP,-1,66.1,24972,,,,,,,
3479,1183,QUAD,-1,,24976,rarely observed in this species; more common in juv,,,,,,
3480,1183,VERT,-1,,24976,,,,,,,
3481,1183,CLIM,0,27.5,24972,,,,,,,
3482,1183,LEAP,0,,24976,,,,,,,
3483,1183,CLIM,0,,24976,,,,,,,
3484,1183,LEAP,0,,24975,,,,,,,
3485,1183,CLIM,-1,18,24967,,,,,,,
3486,1183,LEAP,-1,82,24967,,,,,,,
3487,1183,QUAD,-1,,24975,rarely observed in this species; more common in juv,,,,,,
3488,1183,VERT,-1,,24975,,,,,,,
3489,1183,BIPE,-1,,24977,,,,,,,
3490,1183,BRAC,-1,,24977,,,,,,,
3491,1183,CLIM,-1,,24977,,,,,,,
3492,1183,LEAP,-1,,24977,,,,,,,
3493,1183,QUAD,-1,,24977,,,,,,,
3494,1183,VERT,-1,,24977,,,,,,,
3495,1183,BIPE,0,,24978,,,,,,,
3496,1183,BRAC,0,,24978,,,,,,,
3497,1183,CLIM,0,,24978,,,,,,,
3498,1183,LEAP,0,,24978,,,,,,,
3499,1183,QUAD,0,,24978,,,,,,,
3500,1183,VERT,0,,24978,,,,,,,
3501,1183,BIPE,0,,24952,,,,,,,
3502,1183,BRAC,0,,24952,,,,,,,
3503,1183,CLIM,0,,24952,,,,,,,
3504,1183,LEAP,0,,24952,,,,,,,
3505,1183,QUAD,0,,24952,,,,,,,
3506,1183,VERT,0,,24952,,,,,,,
3507,1183,BIPE,0,,24979,,,,,,,
3508,1183,BRAC,0,,24979,,,,,,,
3509,1183,CLIM,0,,24979,,,,,,,
3510,1183,LEAP,0,,24979,,,,,,,
3511,1183,QUAD,0,,24979,,,,,,,
